"effort","total_infected, edges_closed"
0,1240
0.01,1239
0.06,1418
0.11,1400
0.16,1437
0.21,1483
0.26,1564
0.31,1625
0.36,1634
0.41,1687
0.46,1745
0.51,1785
0.56,1788
0.61,1834
0.66,1849
0.71,1765
0.76,1750
0.81,1565
0.86,1203
0.91,520
0.96,289
