"effort","total_infected, edges_closed"
0,1231
0.01,1244
0.06,1338
0.11,1359
0.16,1409
0.21,1498
0.26,1542
0.31,1590
0.36,1615
0.41,1662
0.46,1731
0.51,1786
0.56,1802
0.61,1822
0.66,1864
0.71,1775
0.76,1694
0.81,1561
0.86,1186
0.91,465
0.96,263
