"effort","total_infected, edges_closed"
0,1261
0.01,1236
0.06,1326
0.11,1384
0.16,1449
0.21,1462
0.26,1533
0.31,1561
0.36,1645
0.41,1667
0.46,1750
0.51,1782
0.56,1794
0.61,1845
0.66,1845
0.71,1798
0.76,1762
0.81,1608
0.86,1272
0.91,603
0.96,305
