"effort","total_infected, edges_closed"
0,1281
0.01,1246
0.06,1323
0.11,1372
0.16,1433
0.21,1499
0.26,1540
0.31,1583
0.36,1633
0.41,1646
0.46,1707
0.51,1759
0.56,1751
0.61,1817
0.66,1800
0.71,1671
0.76,1485
0.81,1309
0.86,954
0.91,329
0.96,175
