"effort","total_infected, edges_closed"
0,1277
0.01,1247
0.06,1420
0.11,1384
0.16,1458
0.21,1495
0.26,1546
0.31,1593
0.36,1599
0.41,1651
0.46,1673
0.51,1723
0.56,1740
0.61,1768
0.66,1771
0.71,1573
0.76,1426
0.81,1222
0.86,904
0.91,360
0.96,183
