"effort","total_infected, edges_closed"
0,1245
0.01,1288
0.06,1389
0.11,1380
0.16,1433
0.21,1507
0.26,1554
0.31,1589
0.36,1646
0.41,1666
0.46,1733
0.51,1791
0.56,1809
0.61,1844
0.66,1846
0.71,1752
0.76,1676
0.81,1547
0.86,1151
0.91,469
0.96,237
