"effort","total_infected, edges_closed"
0,1246
0.01,1241
0.06,1388
0.11,1392
0.16,1450
0.21,1507
0.26,1534
0.31,1548
0.36,1617
0.41,1666
0.46,1704
0.51,1729
0.56,1745
0.61,1779
0.66,1789
0.71,1607
0.76,1423
0.81,1294
0.86,895
0.91,337
0.96,193
