"effort","total_infected, edges_closed"
0,1266
0.01,1197
0.06,1371
0.11,1366
0.16,1475
0.21,1474
0.26,1568
0.31,1592
0.36,1617
0.41,1687
0.46,1729
0.51,1780
0.56,1807
0.61,1853
0.66,1866
0.71,1767
0.76,1665
0.81,1541
0.86,1186
0.91,506
0.96,268
