"effort","total_infected, edges_closed"
0,1260
0.01,1223
0.06,1387
0.11,1332
0.16,1455
0.21,1497
0.26,1535
0.31,1596
0.36,1672
0.41,1666
0.46,1727
0.51,1767
0.56,1768
0.61,1835
0.66,1834
0.71,1741
0.76,1629
0.81,1410
0.86,1013
0.91,426
0.96,206
