"effort","total_infected, edges_closed"
0,1246
0.01,1233
0.06,1397
0.11,1375
0.16,1427
0.21,1477
0.26,1548
0.31,1576
0.36,1652
0.41,1670
0.46,1726
0.51,1757
0.56,1804
0.61,1830
0.66,1823
0.71,1753
0.76,1690
0.81,1503
0.86,1106
0.91,471
0.96,260
