"effort","total_infected, edges_closed"
0,1290
0.01,1194
0.06,1409
0.11,1388
0.16,1463
0.21,1463
0.26,1527
0.31,1625
0.36,1613
0.41,1699
0.46,1721
0.51,1767
0.56,1805
0.61,1827
0.66,1865
0.71,1795
0.76,1713
0.81,1509
0.86,1234
0.91,613
0.96,340
