"effort","total_infected, edges_closed"
0,1273
0.01,1246
0.06,1376
0.11,1421
0.16,1449
0.21,1504
0.26,1534
0.31,1581
0.36,1633
0.41,1665
0.46,1736
0.51,1765
0.56,1809
0.61,1858
0.66,1882
0.71,1779
0.76,1709
0.81,1605
0.86,1262
0.91,613
0.96,342
