"effort","total_infected, edges_closed"
0,1264
0.01,1224
0.06,1366
0.11,1395
0.16,1434
0.21,1509
0.26,1541
0.31,1575
0.36,1607
0.41,1706
0.46,1729
0.51,1759
0.56,1748
0.61,1806
0.66,1800
0.71,1746
0.76,1597
0.81,1352
0.86,1020
0.91,424
0.96,203
