"effort","total_infected, edges_closed"
0,1258
0.01,1250
0.06,1398
0.11,1383
0.16,1454
0.21,1436
0.26,1533
0.31,1584
0.36,1589
0.41,1664
0.46,1698
0.51,1704
0.56,1741
0.61,1784
0.66,1770
0.71,1615
0.76,1415
0.81,1244
0.86,912
0.91,345
0.96,168
