"effort","total_infected, edges_closed"
0,1251
0.01,1235
0.06,1378
0.11,1384
0.16,1467
0.21,1496
0.26,1531
0.31,1588
0.36,1635
0.41,1695
0.46,1735
0.51,1772
0.56,1797
0.61,1843
0.66,1863
0.71,1796
0.76,1702
0.81,1546
0.86,1181
0.91,523
0.96,292
