"effort","total_infected, edges_closed"
0,1248
0.01,1253
0.06,1391
0.11,1372
0.16,1414
0.21,1499
0.26,1568
0.31,1590
0.36,1625
0.41,1666
0.46,1738
0.51,1770
0.56,1800
0.61,1835
0.66,1837
0.71,1742
0.76,1619
0.81,1456
0.86,1066
0.91,461
0.96,256
