"effort","total_infected, edges_closed"
0,1249
0.01,1231
0.06,1411
0.11,1390
0.16,1418
0.21,1494
0.26,1560
0.31,1594
0.36,1636
0.41,1686
0.46,1762
0.51,1788
0.56,1812
0.61,1860
0.66,1873
0.71,1771
0.76,1671
0.81,1562
0.86,1245
0.91,545
0.96,282
