"effort","total_infected"
0,1264
0.01,1237
0.06,1293
0.11,1293
0.16,1251
0.21,1273
0.26,1206
0.31,1183
0.36,1187
0.41,1130
0.46,1093
0.51,1068
0.56,1036
0.61,1010
0.66,954
0.71,902
0.76,858
0.81,774
0.86,664
0.91,554
0.96,341
