"effort","total_infected"
0,1282
0.01,1242
0.06,1167
0.11,1056
0.16,1035
0.21,976
0.26,897
0.31,844
0.36,835
0.41,746
0.46,724
0.51,684
0.56,679
0.61,661
0.66,615
0.71,602
0.76,609
0.81,599
0.86,550
0.91,570
0.96,522
