"effort","total_infected"
0,1228
0.01,1270
0.06,1158
0.11,1079
0.16,1021
0.21,946
0.26,884
0.31,840
0.36,773
0.41,732
0.46,711
0.51,687
0.56,658
0.61,606
0.66,598
0.71,611
0.76,541
0.81,549
0.86,536
0.91,547
0.96,498
