"effort","total_infected"
0,3286
0.01,3247
0.06,3014
0.11,2787
0.16,2561
0.21,2367
0.26,2143
0.31,1907
0.36,1711
0.41,1508
0.46,1279
0.51,1132
0.56,975
0.61,751
0.66,561
0.71,443
0.76,326
0.81,247
0.86,159
0.91,100
0.96,31
