"effort","total_infected"
0,3286
0.01,3251
0.06,3034
0.11,2827
0.16,2565
0.21,2354
0.26,2173
0.31,1954
0.36,1737
0.41,1570
0.46,1404
0.51,1213
0.56,1042
0.61,861
0.66,717
0.71,535
0.76,422
0.81,273
0.86,147
0.91,1
0.96,1
