"effort","total_infected"
0,3286
0.01,3239
0.06,3029
0.11,2829
0.16,2597
0.21,2367
0.26,2088
0.31,1847
0.36,1660
0.41,1486
0.46,1293
0.51,1115
0.56,949
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
