"effort","total_infected"
0,3286
0.01,3244
0.06,2993
0.11,2752
0.16,2524
0.21,2214
0.26,2020
0.31,1804
0.36,1643
0.41,1434
0.46,1248
0.51,1110
0.56,948
0.61,789
0.66,670
0.71,527
0.76,370
0.81,264
0.86,149
0.91,87
0.96,27
