"effort","total_infected"
0,3286
0.01,3252
0.06,3032
0.11,2814
0.16,2616
0.21,2378
0.26,2147
0.31,1942
0.36,1760
0.41,1560
0.46,1401
0.51,1218
0.56,1040
0.61,831
0.66,696
0.71,522
0.76,394
0.81,268
0.86,164
0.91,3
0.96,1
