"effort","total_infected"
0,3286
0.01,3254
0.06,3031
0.11,2832
0.16,2593
0.21,2366
0.26,2151
0.31,1981
0.36,1756
0.41,1551
0.46,1369
0.51,1
0.56,1
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
