"effort","total_infected"
0,3286
0.01,3253
0.06,3045
0.11,2738
0.16,2532
0.21,2294
0.26,2108
0.31,1907
0.36,1717
0.41,1498
0.46,1283
0.51,1127
0.56,966
0.61,833
0.66,704
0.71,569
0.76,438
0.81,312
0.86,202
0.91,117
0.96,1
