"effort","total_infected"
0,1287
0.01,1254
0.06,1251
0.11,1251
0.16,1243
0.21,1201
0.26,1165
0.31,1196
0.36,1212
0.41,1129
0.46,1145
0.51,1086
0.56,1033
0.61,976
0.66,908
0.71,855
0.76,813
0.81,744
0.86,655
0.91,538
0.96,339
