"effort","total_infected"
0,1212
0.01,1247
0.06,1217
0.11,1254
0.16,1246
0.21,1262
0.26,1175
0.31,1196
0.36,1175
0.41,1143
0.46,1160
0.51,1105
0.56,1039
0.61,1002
0.66,943
0.71,872
0.76,820
0.81,736
0.86,640
0.91,561
0.96,363
