"effort","total_infected"
0,1276
0.01,1229
0.06,1232
0.11,1132
0.16,1099
0.21,1032
0.26,1007
0.31,978
0.36,943
0.41,868
0.46,879
0.51,853
0.56,835
0.61,813
0.66,841
0.71,794
0.76,824
0.81,809
0.86,854
0.91,914
0.96,1049
