"effort","total_infected"
0,3286
0.01,3157
0.06,2443
0.11,1085
0.16,97
0.21,42
0.26,18
0.31,11
0.36,10
0.41,10
0.46,9
0.51,9
0.56,6
0.61,6
0.66,6
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
