"effort","total_infected"
0,3286
0.01,3157
0.06,2455
0.11,953
0.16,52
0.21,23
0.26,15
0.31,14
0.36,13
0.41,13
0.46,13
0.51,13
0.56,10
0.61,9
0.66,8
0.71,8
0.76,6
0.81,6
0.86,6
0.91,5
0.96,5
