"effort","total_infected"
0,3286
0.01,3157
0.06,2445
0.11,948
0.16,10
0.21,7
0.26,5
0.31,4
0.36,4
0.41,4
0.46,2
0.51,2
0.56,2
0.61,2
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
