"effort","total_infected"
0,3286
0.01,3157
0.06,2443
0.11,104
0.16,47
0.21,15
0.26,15
0.31,15
0.36,9
0.41,9
0.46,6
0.51,4
0.56,4
0.61,3
0.66,3
0.71,3
0.76,3
0.81,1
0.86,1
0.91,1
0.96,1
