"effort","total_infected"
0,3286
0.01,3157
0.06,2446
0.11,942
0.16,36
0.21,10
0.26,7
0.31,6
0.36,5
0.41,4
0.46,4
0.51,4
0.56,4
0.61,4
0.66,4
0.71,4
0.76,3
0.81,3
0.86,2
0.91,1
0.96,1
