"effort","total_infected"
0,3286
0.01,3157
0.06,2460
0.11,82
0.16,48
0.21,27
0.26,18
0.31,11
0.36,8
0.41,5
0.46,4
0.51,4
0.56,2
0.61,2
0.66,2
0.71,2
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
