"effort","total_infected"
0,1238
0.01,1241
0.06,1188
0.11,1158
0.16,1071
0.21,1051
0.26,1023
0.31,959
0.36,935
0.41,929
0.46,892
0.51,871
0.56,852
0.61,816
0.66,864
0.71,858
0.76,839
0.81,840
0.86,864
0.91,895
0.96,1058
