"effort","total_infected"
0,1274
0.01,1287
0.06,1195
0.11,1153
0.16,1140
0.21,1064
0.26,1046
0.31,991
0.36,982
0.41,954
0.46,921
0.51,940
0.56,897
0.61,908
0.66,912
0.71,927
0.76,938
0.81,943
0.86,998
0.91,1057
0.96,1163
