"effort","total_infected"
0,1256
0.01,1263
0.06,1188
0.11,1110
0.16,1024
0.21,938
0.26,897
0.31,810
0.36,770
0.41,699
0.46,680
0.51,614
0.56,528
0.61,501
0.66,446
0.71,417
0.76,379
0.81,322
0.86,291
0.91,234
0.96,188
