"effort","total_infected"
0,1278
0.01,1277
0.06,1198
0.11,1066
0.16,1010
0.21,930
0.26,874
0.31,829
0.36,765
0.41,699
0.46,663
0.51,581
0.56,567
0.61,516
0.66,461
0.71,431
0.76,373
0.81,294
0.86,281
0.91,245
0.96,184
