"effort","total_infected"
0,1274
0.01,1322
0.06,1250
0.11,1238
0.16,1279
0.21,1297
0.26,1345
0.31,1294
0.36,1336
0.41,1321
0.46,1263
0.51,1270
0.56,1283
0.61,1266
0.66,1297
0.71,1325
0.76,1357
0.81,1319
0.86,1356
0.91,1394
0.96,1396
