"effort","total_infected"
0,1232
0.01,1204
0.06,1097
0.11,969
0.16,924
0.21,878
0.26,853
0.31,810
0.36,779
0.41,741
0.46,676
0.51,616
0.56,547
0.61,460
0.66,441
0.71,402
0.76,359
0.81,298
0.86,233
0.91,220
0.96,208
