"effort","total_infected"
0,1251
0.01,1227
0.06,1118
0.11,1006
0.16,929
0.21,887
0.26,835
0.31,789
0.36,728
0.41,723
0.46,740
0.51,710
0.56,678
0.61,697
0.66,658
0.71,647
0.76,604
0.81,551
0.86,501
0.91,411
0.96,269
