"effort","total_infected"
0,1251
0.01,1215
0.06,1116
0.11,973
0.16,930
0.21,890
0.26,860
0.31,834
0.36,809
0.41,761
0.46,696
0.51,610
0.56,562
0.61,490
0.66,465
0.71,436
0.76,415
0.81,349
0.86,314
0.91,286
0.96,264
