"effort","total_infected"
0,1253
0.01,1280
0.06,1118
0.11,945
0.16,892
0.21,848
0.26,797
0.31,764
0.36,735
0.41,680
0.46,614
0.51,525
0.56,467
0.61,393
0.66,366
0.71,314
0.76,270
0.81,207
0.86,150
0.91,125
0.96,95
