"effort","total_infected"
0,2041
0.01,1946
0.06,1601
0.11,1338
0.16,1203
0.21,1196
0.26,1133
0.31,1077
0.36,1040
0.41,976
0.46,904
0.51,738
0.56,627
0.61,515
0.66,483
0.71,425
0.76,382
0.81,282
0.86,211
0.91,184
0.96,151
