"effort","total_infected"
0,2067
0.01,1950
0.06,1621
0.11,1326
0.16,1239
0.21,1185
0.26,1118
0.31,1076
0.36,1077
0.41,974
0.46,895
0.51,742
0.56,636
0.61,514
0.66,485
0.71,421
0.76,399
0.81,290
0.86,216
0.91,182
0.96,162
