"effort","total_infected"
0,1272
0.01,1241
0.06,1094
0.11,982
0.16,895
0.21,850
0.26,806
0.31,764
0.36,738
0.41,704
0.46,626
0.51,543
0.56,464
0.61,388
0.66,369
0.71,323
0.76,284
0.81,196
0.86,146
0.91,119
0.96,96
