"effort","total_infected"
0,2023
0.01,1927
0.06,1617
0.11,1328
0.16,1238
0.21,1149
0.26,1156
0.31,1090
0.36,1056
0.41,976
0.46,904
0.51,755
0.56,650
0.61,514
0.66,478
0.71,418
0.76,390
0.81,286
0.86,221
0.91,192
0.96,160
