"effort","total_infected"
0,1235
0.01,1271
0.06,1269
0.11,1290
0.16,1296
0.21,1303
0.26,1332
0.31,1268
0.36,1312
0.41,1281
0.46,1345
0.51,1346
0.56,1353
0.61,1361
0.66,1338
0.71,1343
0.76,1290
0.81,1294
0.86,1325
0.91,1337
0.96,1309
