"effort","total_infected"
0,1254
0.01,1271
0.06,1205
0.11,1083
0.16,1021
0.21,958
0.26,859
0.31,817
0.36,757
0.41,711
0.46,683
0.51,628
0.56,584
0.61,541
0.66,525
0.71,500
0.76,469
0.81,428
0.86,405
0.91,401
0.96,356
