"effort","total_infected"
0,1277
0.01,1271
0.06,1184
0.11,1083
0.16,1021
0.21,948
0.26,854
0.31,843
0.36,781
0.41,691
0.46,657
0.51,615
0.56,563
0.61,554
0.66,495
0.71,477
0.76,432
0.81,394
0.86,353
0.91,352
0.96,312
