"effort","total_infected"
0,1239
0.01,1271
0.06,1277
0.11,1267
0.16,1251
0.21,1255
0.26,1183
0.31,1235
0.36,1165
0.41,1128
0.46,1151
0.51,1068
0.56,1046
0.61,993
0.66,970
0.71,898
0.76,804
0.81,755
0.86,649
0.91,522
0.96,237
