"effort","total_infected"
0,2061
0.01,1943
0.06,1876
0.11,1762
0.16,1633
0.21,1510
0.26,1442
0.31,1358
0.36,1264
0.41,1144
0.46,1049
0.51,925
0.56,844
0.61,728
0.66,620
0.71,503
0.76,412
0.81,283
0.86,176
0.91,92
0.96,14
