"effort","total_infected"
0,2052
0.01,2029
0.06,1850
0.11,1751
0.16,1615
0.21,1550
0.26,1431
0.31,1329
0.36,1245
0.41,1082
0.46,964
0.51,849
0.56,724
0.61,614
0.66,552
0.71,466
0.76,306
0.81,237
0.86,180
0.91,17
0.96,14
