"effort","total_infected"
0,1988
0.01,2041
0.06,1940
0.11,1891
0.16,1700
0.21,1591
0.26,1464
0.31,1339
0.36,1198
0.41,1093
0.46,1011
0.51,846
0.56,771
0.61,646
0.66,569
0.71,478
0.76,390
0.81,268
0.86,179
0.91,59
0.96,10
