"effort","total_infected"
0,2001
0.01,1981
0.06,1880
0.11,1718
0.16,1539
0.21,1446
0.26,1350
0.31,1266
0.36,1138
0.41,1061
0.46,965
0.51,849
0.56,756
0.61,676
0.66,562
0.71,468
0.76,382
0.81,284
0.86,186
0.91,93
0.96,28
