"effort","total_infected"
0,2028
0.01,1982
0.06,1965
0.11,1858
0.16,1710
0.21,1569
0.26,1466
0.31,1327
0.36,1206
0.41,1077
0.46,964
0.51,845
0.56,710
0.61,596
0.66,449
0.71,372
0.76,296
0.81,238
0.86,164
0.91,95
0.96,10
