"effort","total_infected"
0,1998
0.01,1968
0.06,1822
0.11,1695
0.16,1616
0.21,1466
0.26,1451
0.31,1345
0.36,1211
0.41,1165
0.46,1016
0.51,871
0.56,776
0.61,682
0.66,533
0.71,442
0.76,350
0.81,211
0.86,131
0.91,10
0.96,10
