"effort","total_infected, edges_closed"
0,1219
0.01,1286
0.06,1262
0.11,1271
0.16,1281
0.21,1234
0.26,1238
0.31,1262
0.36,1301
0.41,1275
0.46,1249
0.51,1259
0.56,1275
0.61,1283
0.66,1263
0.71,1267
0.76,1245
0.81,1270
0.86,1292
0.91,1278
0.96,1253
