"effort","total_infected, edges_closed"
0,1245
0.01,1280
0.06,1302
0.11,1279
0.16,1263
0.21,1243
0.26,1276
0.31,1211
0.36,1208
0.41,1252
0.46,1249
0.51,1258
0.56,1243
0.61,1274
0.66,1268
0.71,1255
0.76,1263
0.81,1266
0.86,1244
0.91,1261
0.96,1276
