"effort","total_infected, edges_closed"
0,1261
0.01,1260
0.06,1250
0.11,1258
0.16,1273
0.21,1281
0.26,1256
0.31,1271
0.36,1270
0.41,1267
0.46,1256
0.51,1257
0.56,1248
0.61,1276
0.66,1271
0.71,1229
0.76,1243
0.81,1314
0.86,1248
0.91,1277
0.96,1278
