"effort","total_infected, edges_closed"
0,1278
0.01,1266
0.06,1269
0.11,1259
0.16,1306
0.21,1224
0.26,1251
0.31,1279
0.36,1257
0.41,1284
0.46,1258
0.51,1293
0.56,1252
0.61,1273
0.66,1259
0.71,1269
0.76,1251
0.81,1248
0.86,1274
0.91,1246
0.96,1287
