"effort","total_infected, edges_closed"
0,1236
0.01,1255
0.06,1294
0.11,1293
0.16,1267
0.21,1246
0.26,1258
0.31,1298
0.36,1257
0.41,1259
0.46,1274
0.51,1257
0.56,1256
0.61,1251
0.66,1302
0.71,1287
0.76,1264
0.81,1261
0.86,1252
0.91,1251
0.96,1244
